"intProjectID","intProjectNo","strDescription","strLegal","strFileNo","datStartDate","datComplDate","bolCancelled","curSSAFees","curSSADisbursements","curPrice","curExpToDate","strAgentFirstName","strAgentLastName","strLocation","strProvAbrev","strDeptAbrev","strClientContactFirst","strClientContactLast","strRollNumber","strProjRefNo","strLDU","strPACNo","strSMANo","datReportOfSurplus","strDisposalMethod","strPropertyType","strPurchaserType","strInterestSold"
341,766585,"PWC FEDERAL BUILDING - 305 S. BIRCH AVE.","LOT 1, PLAN 12121, DL 31, LILLOOET DISTRICT","9075-O6/10",4/12/1995,12/6/1996,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","100 MILE HOUSE","BC","PWGSC","","","","","0","0","766570",4/7/1995,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
342,766495,"VACANT P.O. LOT","LOTS 1-3, BLOCK 103, SEC. 2, PLAN 968, D.L. 882, CASSIAR DISTRICT","9075-N6/10",5/24/1995,9/22/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","NEW HAZELTON","BC","PWGSC","","","","","19556","0","766578",4/11/1995,"Retrocession to Province","Vacant Land","Province","Fee Simple"
343,766100,"ABANDONMENT OF EXPROPRIATION OF PROPERTY THAT ENCROACHES ON 72ND ST.","PART OF S. 1/2 OF N. 1/2 OF SECTION 31, PLAN 7066 EXCEPT PARCEL B","9075-B3/8",4/1/1995,9/17/1996,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","DELTA","BC","TC","","","","","0","0","766509",1/18/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
344,0,"VANIER PARK - BC GAS PIPELINE RIGHT OF WAY ACROSS FALSE CREEK AND VANI","DISTRICT LOT 3610","9075-B3/8",4/10/1995,10/2/1997,1,.0000,.0000,.0000,.0000,"JUNE","OGDEN","VANCOUVER","BC","PWGSC","","","","","0","0","0",4/10/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Easement"
345,766110,"VACANT PARCEL (0.2 HA) OUTSIDE OF EXISTING DND FENCE","PORTION OF D.L. 78, PLAN 1617, O.S. NANOOSE DISTRICT","9075-N11/12",5/24/1995,,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","NANOOSE BAY","BC","DND","","","","","0","0","766526",5/3/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Fee Simple"
346,766107,"301 ELKHORN DRIVE (DOUBLE WIDE TRAILER)","LOTS 14 AND 17, D.L. 637, NOOTKA DISTRICT, PLAN 30672","9075-G6/8",5/24/1995,10/31/1996,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","GOLD RIVER","BC","RCMP","","","","","0","0","766510",3/23/1995,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
347,766114,"PORTION OF GORDON STREET","","9075-N2/69",5/25/1995,2/6/1997,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","NANAIMO","BC","TC","","","","","17577","49","766525",5/12/1995,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
348,766591,"835 SPOKANE STREET - FED BLDG.","LOTS 15-20, BLK 7, PL 465 DL 230, K.D.","9075-T7/1",9/5/1995,9/30/1997,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","TRAIL","BC","PWGSC","","","","","0","322","766583",6/6/1995,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
349,766817,"WELLINGTON BLDG. ENVIRONMENT CDA OFFICE ON 3923 VICTORIA AVE.,","LOT 7, BLOCK 16, SECTION 5, PLAN 318-A, WELLINGTON DISTRICT","9075-N2/72",11/21/1995,7/15/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","NANAIMO","BC","PWGSC","","","","","17601","328","766818",11/8/1995,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
350,766234,"RETURN A PORTION OF",".418 HECTARES PART OF SECTION 21,(SATURNA) COWICHAN DISTRICT","9075-S99/5",12/11/1995,,0,.0000,.0000,.0000,.0000,"ALLEN","BENRON","SATURNA ISLAND","BC","DFO-CG","","","","","0","0","766548",,"Retrocession to Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
351,766245,"AG. CAN. RESEARCH CENTRE - APPROX. 3 HA. TO DIST. OF SUMMERLAND","PART OF I.R.#1, DL 4701 ODYD","9075-S22/20",1/9/1996,5/14/1996,1,.0000,.0000,.0000,.0000,"JOE","GORMLEY","SUMMERLAND","BC","AGR","","","","","0","0","766555",1/9/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
352,766251,"3765 HART ROAD - RESEARCH STATION","LTS 11 & 12, PLAN 790, SEC. 10,TP 26, ODYD, REF. PLAN 'B'3057","9075-K3/85",12/20/1995,,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","KELOWNA","BC","AGR","","","","","18635","327","766515",11/29/1995,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
353,766254,"RETROCESSION OF PART OF AIRPORT","N1/2 OF SE1/4, SEC 20 EXCEPT PART IN PLAN 1843, MAP RESERVE 0148732","9075-V4/13",1/24/1996,8/14/1996,0,.0000,.0000,.0000,.0000,"TRACY","WAN","VANDERHOOF","BC","TC","","","","","0","0","766565",12/13/1995,"Retrocession to Province","Vacant Land","Province","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;"
354,766256,"TRANSFER OF ADMIN OF 2 HOUSES ON TC AIRPORT LANDS TO RCMP","N/A (NO LAND TRANSFER)","9070-D7/7",1/24/1996,,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","DEASE LAKE","BC","EC","","","","","0","0","766508",12/11/1995,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","Building Only"
355,766493,"1815 HARNESS ROAD, QUALICUM , B.C.","LOT 3 DL 30, NEW CASTLE DISTRICT, PL 37565","9075-8-Q8/10",1/25/1996,3/12/1997,0,.0000,.0000,.0000,.0000,"ALLEN","BENRON","QUALICUM","BC","PWGSC","","","","","0","323","766580",6/13/1995,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
356,766491,"3074 STEPHAN ROAD, COURTENAY, B.C.","LOT C SECTION 22, COMOX LAND DIST., PL 8852N","9075-8-C21/22",1/25/1996,3/10/1997,0,.0000,.0000,.0000,.0000,"ALLEN","BENRON","COURTENAY","BC","PWGSC","","","","","0","324","766572",7/20/1995,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
357,766336,"35 SYCAMORE - 2 STOREY HOUSE","LOT C SEC 53 CORMORANT ISLAND,RUPERT DIST., PL 14466","9075-A5/29",2/6/1996,3/15/1999,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","ALERT BAY","BC","DFO","","","","","58624","330","766342",1/31/1996,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
358,766335,"HELL'S GATE - VACANT LAND (0.62 HA) BESIDE AIR TRAM","LOT 1 SHOWN ON PL B15989 S34 T9 RG 26 W OF 6TH MERIDIAN","9075-H27/2",2/6/1996,3/31/1996,1,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","BOSTON BAR","BC","DFO","","","","","0","0","766341",1/31/1996,"Direct Negotiations","Vacant Land","CLC","Fee Simple"
359,766338,"150 ALPINE VIEW STREET - TWO STOREY HOUSE","LOT 1, DL 595, NOOTKA DISTRICT, PL 35185","9075-T1/15",2/6/1996,11/1/1996,0,.0000,.0000,.0000,.0000,"AMELIA","WEATHERBE","TAHSIS","BC","DFO","","","","","0","332","766344",1/31/1996,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","OGD","Fee Simple"
360,766339,"26 BIRCH ROAD / TWO STOREY HOUSE","LT A, SECT 68, CORMORANT ISLAND, RUPERT DIST., PL 2163","9075-A5/30",2/6/1996,8/22/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","ALERT BAY","BC","DFO","","","","","58623","329","766345",1/31/1996,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
361,766271,"1 SINGLE DWELLING,2 DUPLEXES,2-VEHICLE GARAGE,1 STORAGE HUT","LOT Q, GR 1052, C.L.S.R. 41780.","9075-D1/52",2/13/1996,9/5/1997,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","DAWSON CITY","YT","TC","","","","","0","0","766507",11/22/1995,"Interdepartmental Transfer","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
362,766154,"SEAL COVE SEAPLANE BASE - TRANSFER TO CITY OF PRINCE RUPERT","C/T NO. TJ18017","9075-P17/64",8/1/1995,,0,.0000,.0000,.0000,.0000,"JUNE","OGDEN","PRINCE RUPERT","BC","TC","","","","","19266","0","766538",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Municipality","Fee Simple"
363,766337,"23 MAPLE ROAD - OFFICE + CPC OUTLET (PRESENT USE)","1 STOREY + PARTIAL  BASEMENT, 367 M2 , BUILT 1965","9075-A5/31",2/16/1996,4/15/1998,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","ALERT BAY","BC","PWGSC","","","","","18914","334","766343",2/16/1996,"Listing","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Municipality","Fee Simple"
364,766334,"632 CARNARVON STREET, NEW WESTMINSTER","LOT 10, CITY BLOCK 13, PLAN 2620, NEW WESTMINSTER","9075-N8/71",2/22/1996,1/30/1998,0,.0000,.0000,.0000,.0000,"TRACY","WAN","NEW WESTMINSTER","BC","PWGSC","","","","","17023","333","766340",2/22/1996,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
365,766283,"NAVIGATION & COMMUNICATION SITE","PART OF LOT 288, CLAYOQUOT DISTRICT (PID #009-398-147)","9075-T6/38-3",11/30/1991,3/31/1997,0,.0000,.0000,.0000,.0000,"MONA","LEE","TOFINO","BC","TC","","","","","","0","0",2/11/1991,"Interdepartmental Transfer","Vacant Land","OGD","Fee Simple"
366,766204,"NAVIGATION AND COMMUNICATION SITE","PART OF LOT 506, CLAYOQUOT DISTRICT (PID #009-405-925)","9075-T6/38-4",11/30/1991,3/31/1997,1,.0000,.0000,.0000,.0000,"MONA","LEE","TOFINO","BC","TC","","","","","","0","0",2/11/1991,"Interdepartmental Transfer","Vacant Land","OGD","Fee Simple"
367,766283,"NAVIGATION AND COMMUNCATION SITE","PART OF LOT 133, CLAYOQUOT DISTRICT (PID #009-391-436)","9075-T6/38-1",11/30/1991,3/31/1997,1,.0000,.0000,.0000,.0000,"MONA","LEE","TOFINO","BC","TC","","","","","0","0","766557",2/11/1991,"Interdepartmental Transfer","Vacant Land","OGD","Fee Simple"
368,766286,"NAVIAGATION AND COMMUNICATION SITE","PART OF LOT 144, CLAYOQUOT DISTRICT (PID #009-391-819)","9075-T6/38-1",11/30/1991,3/31/1997,1,.0000,.0000,.0000,.0000,"MONA","LEE","TOFINO","BC","TC","","","","","0","0","766560",2/11/1991,"Interdepartmental Transfer","Vacant Land","OGD","Fee Simple"
369,766287,"NAVIGATION AND COMMUNICATION SITE","PART OF LOT 280, CLAYOQUOT DISTRICT (PID #009-397-205)","9075-T6/38-1",11/30/1994,3/31/1997,1,.0000,.0000,.0000,.0000,"MONA","LEE","TOFINO","BC","TC","","","","","0","0","766561",2/11/1991,"Interdepartmental Transfer","Vacant Land","OGD","Fee Simple"
370,766288,"NAVIGATION AND COMMUNICATION SITE","SECTION 238, CLAYOQUOT DISTRICT (PID #010-158-499)","9075-T6/38-2",11/30/1991,3/31/1997,1,.0000,.0000,.0000,.0000,"MONA","LEE","TOFINO","BC","TC","","","","","0","0","766562",2/11/1991,"Direct Negotiations","Improved","CLC","Administration & Control"
371,766346,"DISPOSAL OF FISH HATCHERY","LOT 2, DL 2620, KDYD, PLAN 33856","9075-C12/11",3/25/1996,9/10/1997,0,.0000,.0000,.0000,.0000,"JOE","GORMLEY","CLEARWATER","BC","DFO","","","","","0","335","766347",3/19/1996,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
372,766440,"9620 RIVER RD- ANNACIS RANGE LIGHT","LOT 23, DL 133, DP 852, PL 5396, NEW WESTMINSTER DISTRICT","9075-D/423",4/11/1996,9/30/1997,1,.0000,.0000,.0000,.0000,"TRACY","WAN","DELTA","BC","DFO-CG","","","","","0","0","766441",3/25/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Private Sector","Easement"
373,766438,"150 M2 LAND- 607 DOUGLAS FIR ROAD","ALL THAT PART OF LOT A,DL 4589, PLAN NEP23544, LYING WITHIN THE HEAVY","9075-S18/14",4/11/1996,4/25/1997,0,.0000,.0000,.0000,.0000,"TRACY","WAN","SPARWOOD","BC","RCMP","","","","","0","0","766439",3/11/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Municipality","Fee Simple"
374,765634,"SUBDIVISION OF LOT 4 BOSTON BAR","LOT 4 PLAN 32077","9075-B6/9",4/11/1994,3/27/1997,0,.0000,.0000,.0000,.0000,"WAYNE","MCLAUGHLIN","BOSTON BAR","BC","RCMP","","","","","0","0","0",,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Vacant Land","Province","Fee Simple"
375,766635,"SINGLE WIDE TRAILER W/THREE BEDROOMS - RESIDENCE NO. 1, SOLLAN RD.","GROSS AREA 792 SQ. FT","9070-H62",7/24/1996,8/15/1997,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","HORNBY ISLAND","BC","RCMP","","","","","36308","0","766636",6/13/1996,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
376,766825,"775 TOPAZ STREET","OFFICE BLDG RENTAL- 1897 SQ.METER","9075-V7/255",7/19/1996,11/30/1998,0,.0000,.0000,.0000,.0000,"LOUISE","ST. PETERS","VICTORIA","BC","PWGSC","","","","","32037","338","766826",7/19/1996,"&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
377,766623,"RESIDENCE - BUILDING FOR REMOVAL","SITED ON PART D.L. 689, SDYD, SHOWN ON PLAN M179","9075-M16/5",9/7/1995,11/20/1996,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","MIDWAY","BC","CCRA","","","","","0","43","766624",7/7/1995,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Building Only"
378,766625,"RESIDENCE - 444 MAIN STREET","1STLY: L.5 & 6; 2NDLY: L.7 EXCEPT R/W PLAN A732; BLK.9, TWN.LILLOOET","9075-L8/33",6/28/1996,5/14/1997,0,.0000,.0000,.0000,.0000,"DENISE","SCHEPENS","LILLOOET","BC","HWC","","","","","18519","337","766626",6/5/1996,"Tender","&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;","Private Sector","Fee Simple"
